ZipCode,Latitude,Longitude,County_Name,Population_2010,Description
54875,45.9452,-91.6754,Washburn County,15911,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
54876,45.8337,-91.5093,Sawyer County,16557,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
54888,45.9516,-91.8581,Washburn County,15911,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
54896,45.8327,-91.0144,Sawyer County,16557,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56083,44.2183,-95.1328,Redwood County,16059,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56101,43.8831,-95.1373,Cottonwood County,11687,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56111,43.5946,-94.9051,Jackson County,10266,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56118,43.8942,-95.0457,Cottonwood County,11687,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56137,43.7979,-95.3267,Jackson County,10266,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56143,43.6457,-94.9938,Jackson County,10266,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56145,44.0737,-95.1547,Cottonwood County,11687,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56150,43.6545,-95.1848,Jackson County,10266,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56152,44.2378,-95.2739,Redwood County,16059,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56159,43.939,-94.9273,Cottonwood County,11687,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56161,43.723,-95.3381,Jackson County,10266,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56166,44.2391,-95.3557,Redwood County,16059,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56174,44.0524,-95.3019,Cottonwood County,11687,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56180,44.2294,-95.4965,Redwood County,16059,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56183,44.0654,-95.4232,Cottonwood County,11687,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56207,45.5571,-96.0498,Stevens County,9726,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56208,45.2054,-95.9949,Swift County,9783,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56214,44.6055,-95.3178,Redwood County,16059,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56215,45.3129,-95.5766,Swift County,9783,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56221,45.5524,-96.1733,Stevens County,9726,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56222,44.9639,-95.3499,Chippewa County,12441,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56224,44.3943,-95.0474,Redwood County,16059,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56226,45.3763,-95.6787,Swift County,9783,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56231,45.2818,-95.7219,Swift County,9783,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56235,45.7014,-96.0649,Stevens County,9726,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56244,45.4985,-95.8008,Stevens County,9726,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56249,45.2708,-95.9164,Swift County,9783,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56252,45.2096,-95.3115,Swift County,9783,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56255,44.4132,-95.4119,Redwood County,16059,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56260,44.9226,-95.4845,Chippewa County,12441,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56262,45.1143,-95.869,Chippewa County,12441,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56263,44.4365,-95.5545,Redwood County,16059,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56265,44.9688,-95.6765,Chippewa County,12441,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56266,44.3926,-94.9218,Redwood County,16059,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56267,45.5921,-95.9172,Stevens County,9726,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56271,45.2161,-95.4049,Swift County,9783,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56283,44.5394,-95.1169,Redwood County,16059,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56287,44.4772,-95.3264,Redwood County,16059,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56292,44.5051,-95.4118,Redwood County,16059,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56293,44.4059,-95.2632,Redwood County,16059,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56294,44.3149,-95.213,Redwood County,16059,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56295,45.0412,-95.834,Chippewa County,12441,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56434,46.3797,-94.9364,Wadena County,13843,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56464,46.7572,-95.0714,Wadena County,13843,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56477,46.6306,-95.0681,Wadena County,13843,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56479,46.3536,-94.7633,Wadena County,13843,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56481,46.5065,-94.9676,Wadena County,13843,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56482,46.4401,-95.1283,Wadena County,13843,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56673,48.8279,-95.1119,Roseau County,15629,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56714,48.7913,-96.0965,Roseau County,15629,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56726,48.6957,-96.1871,Roseau County,15629,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56751,48.7048,-95.7504,Roseau County,15629,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56756,48.8522,-95.5356,Roseau County,15629,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56759,48.5459,-96.0879,Roseau County,15629,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56761,48.6452,-95.7072,Roseau County,15629,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
56763,48.9111,-95.3538,Roseau County,15629,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57216,45.285,-96.5614,Grant County,7356,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57246,45.0415,-96.6892,Grant County,7356,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57251,45.2727,-96.91,Grant County,7356,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57252,45.2061,-96.6255,Grant County,7356,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57259,45.0805,-96.5557,Grant County,7356,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57264,45.1031,-96.8106,Grant County,7356,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57265,45.0389,-96.7901,Grant County,7356,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57269,45.2309,-96.8237,Grant County,7356,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57301,43.7094,-98.0298,Davison County,19504,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57324,44.365,-98.0208,Beadle County,17398,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57334,43.5478,-97.9881,Davison County,19504,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57348,44.5834,-98.4509,Beadle County,17398,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57350,44.359,-98.2163,Beadle County,17398,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57363,43.7204,-98.2633,Davison County,19504,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57379,44.2908,-98.4243,Beadle County,17398,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57381,44.4128,-98.692,Beadle County,17398,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57384,44.3991,-98.4743,Beadle County,17398,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57386,44.5225,-98.0401,Beadle County,17398,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57399,44.3633,-98.2143,Beadle County,17398,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57420,45.3324,-100.1186,Walworth County,5438,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57452,45.4492,-99.822,Walworth County,5438,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57472,45.4786,-100.0541,Walworth County,5438,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57501,44.3695,-100.3211,Hughes County,17022,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57522,44.5026,-99.9463,Hughes County,17022,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57528,43.2273,-99.6933,Tripp County,5644,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57534,43.6439,-99.6918,Tripp County,5644,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57536,44.5215,-99.7382,Hughes County,17022,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57541,43.5596,-99.9279,Tripp County,5644,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57580,43.3318,-99.8033,Tripp County,5644,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57584,43.4498,-100.0783,Tripp County,5644,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57601,45.5407,-100.4315,Walworth County,5438,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
57631,45.5335,-100.2716,Walworth County,5438,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
58301,48.1132,-98.8616,Ramsey County,11451,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
58313,48.1667,-100.0371,Pierce County,4357,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
58321,48.2255,-98.3559,Ramsey County,11451,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
58325,48.2862,-99.1412,Ramsey County,11451,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
58327,48.091,-98.5731,Ramsey County,11451,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
58330,48.4308,-98.4458,Ramsey County,11451,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
58338,48.5229,-98.6543,Ramsey County,11451,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
58345,48.3033,-98.4142,Ramsey County,11451,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
58362,48.2271,-99.0655,Ramsey County,11451,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
58368,48.2545,-99.9899,Pierce County,4357,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
58377,48.4488,-98.8539,Ramsey County,11451,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
58382,48.3229,-98.8739,Ramsey County,11451,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
58385,48.4809,-99.6628,Pierce County,4357,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
58523,47.2707,-101.8075,Mercer County,8424,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
58541,47.2938,-102.0612,Mercer County,8424,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
58545,47.3271,-101.6107,Mercer County,8424,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
58571,47.3128,-101.3899,Mercer County,8424,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
58580,47.2897,-101.9256,Mercer County,8424,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59018,45.8341,-110.6222,Park County,15636,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59020,45.0234,-109.907,Park County,15636,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59027,45.2708,-110.7921,Park County,15636,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59030,45.0849,-110.5715,Park County,15636,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59032,47.0259,-108.8271,Fergus County,11586,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59047,45.6546,-110.5609,Park County,15636,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59065,45.3331,-110.7137,Park County,15636,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59081,45.0046,-109.9854,Park County,15636,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59082,45.7383,-110.2271,Park County,15636,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59086,45.9484,-110.6061,Park County,15636,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59201,48.1119,-105.6293,Roosevelt County,10425,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59212,48.158,-104.1995,Roosevelt County,10425,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59213,48.2101,-104.8548,Roosevelt County,10425,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59217,47.5758,-104.2624,Richland County,9746,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59218,48.1495,-104.5132,Roosevelt County,10425,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59221,47.8916,-104.2302,Richland County,9746,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59223,48.0089,-106.4486,Valley County,7369,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59225,48.2959,-106.0324,Valley County,7369,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59226,48.3345,-104.4961,Roosevelt County,10425,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59230,48.2034,-106.6094,Valley County,7369,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59231,48.4039,-106.5428,Valley County,7369,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59240,48.8481,-106.2495,Valley County,7369,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59241,48.4007,-107.0098,Valley County,7369,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59243,47.7459,-104.5987,Richland County,9746,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59244,48.5822,-106.2835,Valley County,7369,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59248,48.1322,-106.3564,Valley County,7369,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59250,48.8702,-106.3658,Valley County,7369,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59255,48.1307,-105.187,Roosevelt County,10425,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59259,47.6229,-105.017,Dawson County,8966,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59260,48.6507,-106.1192,Valley County,7369,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59262,47.5194,-104.2845,Richland County,9746,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59270,47.713,-104.1634,Richland County,9746,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59273,48.3547,-106.9098,Valley County,7369,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59301,46.4075,-105.8332,Custer County,11699,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59315,47.41,-104.9596,Dawson County,8966,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59330,47.1008,-104.7287,Dawson County,8966,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59336,46.4132,-105.2091,Custer County,11699,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59338,46.5708,-105.6569,Custer County,11699,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59339,47.2024,-105.2089,Dawson County,8966,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59351,45.8428,-105.6811,Custer County,11699,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59411,48.8788,-113.3681,Glacier County,13399,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59416,48.0312,-111.755,Pondera County,6153,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59417,48.5569,-113.0134,Glacier County,13399,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59418,46.8211,-109.8285,Fergus County,11586,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59424,47.3467,-110.0908,Fergus County,11586,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59425,48.1783,-111.9397,Pondera County,6153,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59427,48.6603,-112.3654,Glacier County,13399,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59430,47.3191,-109.8789,Fergus County,11586,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59432,48.1925,-112.4995,Pondera County,6153,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59434,48.4457,-113.219,Glacier County,13399,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59435,48.5578,-112.1206,Toole County,5324,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59441,46.9914,-109.0802,Fergus County,11586,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59444,48.8111,-111.4704,Toole County,5324,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59448,48.2777,-112.8456,Pondera County,6153,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59451,47.2539,-109.3599,Fergus County,11586,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59454,48.7508,-111.9708,Toole County,5324,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59456,48.2643,-111.3886,Pondera County,6153,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59457,47.0563,-109.4203,Fergus County,11586,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59464,46.9755,-109.6969,Fergus County,11586,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59466,48.74,-111.8409,Toole County,5324,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59471,47.3678,-108.8634,Fergus County,11586,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59474,48.5037,-111.8391,Toole County,5324,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59482,48.8516,-111.7442,Toole County,5324,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59484,48.9961,-111.9606,Toole County,5324,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59486,48.2795,-112.3033,Pondera County,6153,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59489,47.6408,-109.2364,Fergus County,11586,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59501,48.5561,-109.688,Hill County,16096,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59521,48.2841,-109.8205,Hill County,16096,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59525,48.5927,-110.2836,Hill County,16096,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59528,48.587,-110.4275,Hill County,16096,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59530,48.593,-110.688,Hill County,16096,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59532,48.56,-110.0513,Hill County,16096,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
59540,48.586,-110.5552,Hill County,16096,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            "
